reviewerID,asin
A1XFP2FX9BTPGA,B0013NB7DW
A1XFP2FX9BTPGA,B005VGT2NY
A1XFP2FX9BTPGA,B019809F9Y
A1EPD7UQU3MXBT,B0009RF9DW
A1EPD7UQU3MXBT,B000FI4S1E
A1EPD7UQU3MXBT,B000URXP6E
A1EPD7UQU3MXBT,B0012Y0ZG2
A25B0S2VV4QPSZ,B0009RF9DW
A25B0S2VV4QPSZ,B000FI4S1E
A25B0S2VV4QPSZ,B005LDE1JM
A19EIBWOIY3U1R,B00006L9LC
A19EIBWOIY3U1R,B000URXP6E
A19EIBWOIY3U1R,B0012Y0ZG2
A19EIBWOIY3U1R,B001OHV1H4
AXRLM8I2VTIMV,B0009RF9DW
AXRLM8I2VTIMV,B000FI4S1E
AXRLM8I2VTIMV,B000URXP6E
AXRLM8I2VTIMV,B0012Y0ZG2
A120IQM948LYD0,B00006L9LC
A120IQM948LYD0,B000URXP6E
A120IQM948LYD0,B0012Y0ZG2
A3RALES3RIRVH6,B0001TMDF0
A3RALES3RIRVH6,B003I5VN7I
A3RALES3RIRVH6,B00CCG7UZS
A1I03N0S6W4AVL,B00006L9LC
A1I03N0S6W4AVL,B000URXP6E
A1I03N0S6W4AVL,B0012Y0ZG2
A1I03N0S6W4AVL,B001OHV1H4
AP1O1TFQTKIVZ,B00006L9LC
AP1O1TFQTKIVZ,B0012Y0ZG2
AP1O1TFQTKIVZ,B001OHV1H4
A2WEFN5GAH3CUE,B00006L9LC
A2WEFN5GAH3CUE,B000URXP6E
A2WEFN5GAH3CUE,B0012Y0ZG2
A2WEFN5GAH3CUE,B001OHV1H4
A2B15SRBD1OEFY,B000GLRREU
A2B15SRBD1OEFY,B001QY8QXM
A2B15SRBD1OEFY,B000FOI48G
A29WQLB8ACNZ5T,B00006L9LC
A29WQLB8ACNZ5T,B000URXP6E
A29WQLB8ACNZ5T,B0012Y0ZG2
A29WQLB8ACNZ5T,B001OHV1H4
A29WQLB8ACNZ5T,B00VG1AV5Q
A91TB0WX94MHP,B0010ZBORW
A91TB0WX94MHP,B004FK7R02
A91TB0WX94MHP,B00AFCPA26
A91TB0WX94MHP,B01E7UKR38
A39TM0ALA9LGVB,B00GW557GE
A39TM0ALA9LGVB,B00GW58YC8
A39TM0ALA9LGVB,B00GW4X500
A2PCUZU2NUV72W,B00006L9LC
A2PCUZU2NUV72W,B000URXP6E
A2PCUZU2NUV72W,B0012Y0ZG2
A2PCUZU2NUV72W,B001OHV1H4
A2PCUZU2NUV72W,B00HY58WMW
A3BT1WLPENXMD6,B0013NB7DW
A3BT1WLPENXMD6,B019809F9Y
A3BT1WLPENXMD6,B01E7UKR38
A2Q2A6JKY95RTP,B000EG8HLE
A2Q2A6JKY95RTP,B001LNODUS
A2Q2A6JKY95RTP,B007JUIBMI
A2Q2A6JKY95RTP,B00W259T7G
A2Q2A6JKY95RTP,B019FWRG3C
A115LE3GBAO8I6,B0009RF9DW
A115LE3GBAO8I6,B000FI4S1E
A115LE3GBAO8I6,B000URXP6E
A115LE3GBAO8I6,B0012Y0ZG2
A1BAZK7LSPBPEJ,B00006L9LC
A1BAZK7LSPBPEJ,B000URXP6E
A1BAZK7LSPBPEJ,B0012Y0ZG2
A1BAZK7LSPBPEJ,B001OHV1H4
A11F87LHCF6KV2,B00011QUDE
A11F87LHCF6KV2,B000EG8HLE
A11F87LHCF6KV2,B0013NB7DW
A11F87LHCF6KV2,B019809F9Y
A8JZ33F3DF3OF,B000GLRREU
A8JZ33F3DF3OF,B000FOI48G
A8JZ33F3DF3OF,B000V5Z4J6
A43V81O2GGLX9,B000URXP6E
A43V81O2GGLX9,B0012Y0ZG2
A43V81O2GGLX9,B018VAJ30S
A74WRG7ZEKXX7,B0009RF9DW
A74WRG7ZEKXX7,B000FI4S1E
A74WRG7ZEKXX7,B000URXP6E
A74WRG7ZEKXX7,B0012Y0ZG2
AMP8NW7TZZ5FU,B000GLRREU
AMP8NW7TZZ5FU,B000FOI48G
AMP8NW7TZZ5FU,B00G5L867C
ARQ4S8DK649FA,B00009RB1C
ARQ4S8DK649FA,B000GLRREU
ARQ4S8DK649FA,B000FOI48G
A3I1BJIFFM4S21,B001LNODUS
